"202606";"202511";"UF";"COD_MUNICIPIO";"CIDADE";"DOCUMENTO";"NIS";"NOME";"VALOR"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.916.***-**";"71274709552";"RENATO CARVALHO";"800,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.728.***-**";"70994310702";"PATRICIA GOMES";"900,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.410.***-**";"55731170913";"SANDRA REGINA SOARES";"600,00"
"202606";"202511";"PE";"2607901";"JABOATAO DOS GUARARAPES";"***.331.***-**";"28446867490";"CAMILA FREITAS";"650,00"
"202606";"202511";"AM";"1303403";"PARINTINS";"***.704.***-**";"96838590928";"MARCOS VINICIUS LOPES";"700,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.588.***-**";"99537741130";"TATIANA MOREIRA";"600,00"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.341.***-**";"55741184817";"FRANCISCA PEREIRA LIMA";"1210,00"
"202606";"202511";"RR";"1400100";"BOA VISTA";"***.475.***-**";"29393132469";"ADRIANA RIBEIRO";"700,00"
"202606";"202511";"MA";"2103000";"IMPERATRIZ";"***.643.***-**";"45720796514";"RENATO CARVALHO";"900,00"
"202606";"202511";"AM";"1302603";"MANAUS";"***.456.***-**";"82253487882";"JULIANA ALVES COSTA";"750,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.632.***-**";"71603748553";"RAFAEL RODRIGUES";"1210,00"
"202606";"202511";"CE";"2303709";"JUAZEIRO DO NORTE";"***.778.***-**";"77140595161";"LUCIANA MARTINS";"650,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.846.***-**";"58803969046";"TATIANA MOREIRA";"900,00"
"202606";"202511";"AL";"2700300";"ARAPIRACA";"***.319.***-**";"88733881572";"LUCAS GONCALVES";"950,00"
"202606";"202511";"MT";"5103403";"CUIABA";"***.399.***-**";"41656068286";"CARLOS EDUARDO SANTANA";"950,00"
"202606";"202511";"MA";"2111300";"SAO LUIS";"***.445.***-**";"38991345307";"CARLOS EDUARDO SANTANA";"650,00"
"202606";"202511";"BA";"2903201";"BARREIRAS";"***.554.***-**";"87227106497";"PATRICIA GOMES";"800,00"
"202606";"202511";"AC";"1200203";"CRUZEIRO DO SUL";"***.031.***-**";"16439510583";"FRANCISCA PEREIRA LIMA";"600,00"
"202606";"202511";"AL";"2704302";"MACEIO";"***.417.***-**";"18412603630";"ADRIANA RIBEIRO";"700,00"
"202606";"202511";"PI";"2211001";"TERESINA";"***.575.***-**";"77761257874";"PAULO HENRIQUE MENDES";"750,00"
"202606";"202511";"ES";"3205200";"VILA VELHA";"***.958.***-**";"29950220339";"ANA CAROLINA SILVA";"1210,00"
"202606";"202511";"RJ";"3304557";"RIO DE JANEIRO";"***.962.***-**";"78210934255";"DANIELA BARBOSA";"600,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.425.***-**";"66415049236";"FERNANDO ALMEIDA";"750,00"
"202606";"202511";"PE";"2611606";"RECIFE";"***.522.***-**";"55589186101";"JULIANA ALVES COSTA";"1210,00"
"202606";"202511";"AC";"1200401";"RIO BRANCO";"***.198.***-**";"32601484658";"MARIA APARECIDA SANTOS";"900,00"
"202606";"202511";"ES";"3205002";"SERRA";"***.882.***-**";"75371285773";"JULIANA ALVES COSTA";"700,00"
"202606";"202511";"RO";"1100205";"PORTO VELHO";"***.281.***-**";"20168734875";"FRANCISCA PEREIRA LIMA";"1210,00"
"202606";"202511";"RJ";"3303500";"NOVA IGUACU";"***.251.***-**";"79004330979";"FERNANDO ALMEIDA";"800,00"
"202606";"202511";"MS";"5003702";"DOURADOS";"***.524.***-**";"80686903477";"GABRIELA MARTINS";"1210,00"
"202606";"202511";"MS";"5003702";"DOURADOS";"***.735.***-**";"74360264674";"PAULO HENRIQUE MENDES";"900,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.273.***-**";"71864041075";"JOAO PEDRO SOUZA";"700,00"
"202606";"202511";"PI";"2208007";"PICOS";"***.897.***-**";"16294913362";"RAFAEL RODRIGUES";"700,00"
"202606";"202511";"PB";"2501807";"BAYEUX";"***.684.***-**";"97065304786";"ANA CAROLINA SILVA";"700,00"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.172.***-**";"63875657961";"FERNANDO ALMEIDA";"650,00"
"202606";"202511";"MA";"2103000";"IMPERATRIZ";"***.760.***-**";"22493048520";"PAULO HENRIQUE MENDES";"700,00"
"202606";"202511";"TO";"1709500";"GURUPI";"***.853.***-**";"15226114698";"LUCIANA MARTINS";"700,00"
"202606";"202511";"RS";"4314407";"PELOTAS";"***.767.***-**";"38682812325";"LUCIANA MARTINS";"950,00"
"202606";"202511";"AC";"1200203";"CRUZEIRO DO SUL";"***.692.***-**";"21854199357";"ADRIANA RIBEIRO";"1210,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.973.***-**";"32292054196";"PAULO HENRIQUE MENDES";"900,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.228.***-**";"18212913867";"ANA CAROLINA SILVA";"700,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.012.***-**";"94324188412";"FRANCISCA PEREIRA LIMA";"1210,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.789.***-**";"97037638391";"CAMILA FREITAS";"750,00"
"202606";"202511";"RO";"1100049";"CACOAL";"***.661.***-**";"93881521309";"SANDRA REGINA SOARES";"750,00"
"202606";"202511";"MG";"3106705";"JUIZ DE FORA";"***.694.***-**";"65422494205";"PATRICIA GOMES";"750,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.884.***-**";"85260656691";"MARIA APARECIDA SANTOS";"950,00"
"202606";"202511";"AL";"2704302";"MACEIO";"***.382.***-**";"74707119148";"ADRIANA RIBEIRO";"950,00"
"202606";"202511";"AC";"1200401";"RIO BRANCO";"***.342.***-**";"88996309246";"GABRIELA MARTINS";"650,00"
"202606";"202511";"SC";"4202404";"BLUMENAU";"***.198.***-**";"73366070151";"FRANCISCA PEREIRA LIMA";"650,00"
"202606";"202511";"BA";"2903201";"BARREIRAS";"***.540.***-**";"70631037736";"ANA CAROLINA SILVA";"750,00"
"202606";"202511";"RJ";"3303500";"NOVA IGUACU";"***.304.***-**";"72747670358";"PAULO HENRIQUE MENDES";"750,00"
"202606";"202511";"AM";"1303403";"PARINTINS";"***.197.***-**";"33645650730";"JOAO PEDRO SOUZA";"900,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.290.***-**";"51289152411";"LUCAS GONCALVES";"600,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.104.***-**";"84034141472";"CAMILA FREITAS";"800,00"
"202606";"202511";"PI";"2208007";"PICOS";"***.488.***-**";"44098710913";"MARIA APARECIDA SANTOS";"650,00"
"202606";"202511";"ES";"3205002";"SERRA";"***.833.***-**";"79762392798";"FERNANDO ALMEIDA";"900,00"
"202606";"202511";"RS";"4314407";"PELOTAS";"***.994.***-**";"81198533288";"FERNANDO ALMEIDA";"800,00"
"202606";"202511";"PR";"4113700";"LONDRINA";"***.160.***-**";"41375276775";"RENATO CARVALHO";"600,00"
"202606";"202511";"ES";"3205200";"VILA VELHA";"***.307.***-**";"10991603292";"CAMILA FREITAS";"650,00"
"202606";"202511";"MG";"3170206";"UBERLANDIA";"***.777.***-**";"55120481652";"GABRIELA MARTINS";"900,00"
"202606";"202511";"PA";"1504208";"MARABA";"***.533.***-**";"72377046061";"LUCAS GONCALVES";"950,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.395.***-**";"73686419860";"PAULO HENRIQUE MENDES";"800,00"
"202606";"202511";"MT";"5103403";"CUIABA";"***.174.***-**";"91273606355";"BEATRIZ NASCIMENTO";"650,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.671.***-**";"86337354681";"MARIA APARECIDA SANTOS";"1210,00"
"202606";"202511";"MG";"3106705";"JUIZ DE FORA";"***.569.***-**";"24065627633";"LUCAS GONCALVES";"800,00"
"202606";"202511";"SP";"3509502";"CAMPINAS";"***.669.***-**";"75900282775";"CAMILA FREITAS";"650,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.421.***-**";"74256503250";"SANDRA REGINA SOARES";"900,00"
"202606";"202511";"RJ";"3304904";"SAO GONCALO";"***.385.***-**";"71527348393";"ANA CAROLINA SILVA";"1210,00"
"202606";"202511";"ES";"3205002";"SERRA";"***.598.***-**";"67575243877";"CARLOS EDUARDO SANTANA";"800,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.423.***-**";"93406335168";"BEATRIZ NASCIMENTO";"600,00"
"202606";"202511";"PE";"2611606";"RECIFE";"***.841.***-**";"53878474284";"ADRIANA RIBEIRO";"800,00"
"202606";"202511";"MG";"3170206";"UBERLANDIA";"***.921.***-**";"11512142518";"GABRIELA MARTINS";"800,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.528.***-**";"26692544338";"JOAO PEDRO SOUZA";"700,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.244.***-**";"67576421057";"ANA CAROLINA SILVA";"900,00"
"202606";"202511";"RS";"4314407";"PELOTAS";"***.942.***-**";"98028420887";"FERNANDO ALMEIDA";"750,00"
"202606";"202511";"SE";"2800308";"ARACAJU";"***.169.***-**";"80712400038";"SANDRA REGINA SOARES";"800,00"
"202606";"202511";"MG";"3170206";"UBERLANDIA";"***.695.***-**";"81903762484";"DANIELA BARBOSA";"900,00"
"202606";"202511";"MG";"3170206";"UBERLANDIA";"***.628.***-**";"20774848742";"RAFAEL RODRIGUES";"950,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.864.***-**";"34369845512";"RAFAEL RODRIGUES";"950,00"
"202606";"202511";"PE";"2604106";"CARUARU";"***.028.***-**";"27842253202";"MARCOS VINICIUS LOPES";"800,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.749.***-**";"73042654203";"JULIANA ALVES COSTA";"900,00"
"202606";"202511";"AL";"2700300";"ARAPIRACA";"***.924.***-**";"75712507494";"RAFAEL RODRIGUES";"950,00"
"202606";"202511";"SC";"4202404";"BLUMENAU";"***.171.***-**";"98046242697";"CAMILA FREITAS";"950,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.216.***-**";"34521662248";"RENATO CARVALHO";"650,00"
"202606";"202511";"MA";"2103000";"IMPERATRIZ";"***.608.***-**";"41813668731";"MARIA DE FATIMA ROCHA";"650,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.024.***-**";"59971337381";"SANDRA REGINA SOARES";"700,00"
"202606";"202511";"AM";"1303403";"PARINTINS";"***.900.***-**";"79278846358";"RAFAEL RODRIGUES";"900,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.465.***-**";"12995354037";"GABRIELA MARTINS";"800,00"
"202606";"202511";"PI";"2211001";"TERESINA";"***.520.***-**";"44585332225";"SANDRA REGINA SOARES";"900,00"
"202606";"202511";"TO";"1702109";"ARAGUAINA";"***.031.***-**";"72719821350";"PATRICIA GOMES";"900,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.439.***-**";"31839164909";"RENATO CARVALHO";"650,00"
"202606";"202511";"MG";"3170206";"UBERLANDIA";"***.113.***-**";"67416618220";"JOSE CARLOS OLIVEIRA";"600,00"
"202606";"202511";"RJ";"3303500";"NOVA IGUACU";"***.592.***-**";"44566844063";"LUCAS GONCALVES";"900,00"
"202606";"202511";"PB";"2507507";"JOAO PESSOA";"***.258.***-**";"64266806212";"JOAO PEDRO SOUZA";"650,00"
"202606";"202511";"MT";"5107602";"RONDONOPOLIS";"***.442.***-**";"53961438220";"MARIA DE FATIMA ROCHA";"700,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.394.***-**";"70799745064";"MARCOS VINICIUS LOPES";"900,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.242.***-**";"39848864306";"SANDRA REGINA SOARES";"1210,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.932.***-**";"41862234078";"LUCAS GONCALVES";"800,00"
"202606";"202511";"RS";"4305108";"CAXIAS DO SUL";"***.461.***-**";"12626874290";"CARLOS EDUARDO SANTANA";"750,00"
"202606";"202511";"RJ";"3303500";"NOVA IGUACU";"***.088.***-**";"58945549771";"LUCAS GONCALVES";"750,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.696.***-**";"85831487092";"JULIANA ALVES COSTA";"700,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.388.***-**";"43240016294";"CARLOS EDUARDO SANTANA";"600,00"
"202606";"202511";"PI";"2211001";"TERESINA";"***.201.***-**";"30185304578";"FRANCISCA PEREIRA LIMA";"950,00"
"202606";"202511";"MT";"5107602";"RONDONOPOLIS";"***.298.***-**";"93978341155";"FERNANDO ALMEIDA";"900,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.070.***-**";"51027589182";"FERNANDO ALMEIDA";"650,00"
"202606";"202511";"SE";"2803500";"LAGARTO";"***.913.***-**";"44076495424";"MARIA DE FATIMA ROCHA";"600,00"
"202606";"202511";"MG";"3170206";"UBERLANDIA";"***.577.***-**";"67887976467";"GABRIELA MARTINS";"900,00"
"202606";"202511";"SE";"2804805";"NOSSA SENHORA DO SOCORRO";"***.068.***-**";"45597114739";"ADRIANA RIBEIRO";"650,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.076.***-**";"41512672516";"ANA CAROLINA SILVA";"700,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.354.***-**";"79457159547";"MARIA DE FATIMA ROCHA";"950,00"
"202606";"202511";"AL";"2700300";"ARAPIRACA";"***.189.***-**";"59535071917";"PAULO HENRIQUE MENDES";"1210,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.652.***-**";"79890788060";"JOAO PEDRO SOUZA";"750,00"
"202606";"202511";"SE";"2800308";"ARACAJU";"***.560.***-**";"99966260181";"PATRICIA GOMES";"1210,00"
"202606";"202511";"MT";"5103403";"CUIABA";"***.110.***-**";"81030531538";"RENATO CARVALHO";"700,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.185.***-**";"17054481286";"ANTONIO FERREIRA";"750,00"
"202606";"202511";"MT";"5107602";"RONDONOPOLIS";"***.944.***-**";"80106110035";"BEATRIZ NASCIMENTO";"650,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.815.***-**";"31830135950";"CARLOS EDUARDO SANTANA";"1210,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.674.***-**";"80622384676";"JOAO PEDRO SOUZA";"700,00"
"202606";"202511";"TO";"1702109";"ARAGUAINA";"***.053.***-**";"15844235927";"PAULO HENRIQUE MENDES";"1210,00"
"202606";"202511";"RN";"2408102";"NATAL";"***.281.***-**";"99202303498";"TATIANA MOREIRA";"600,00"
"202606";"202511";"BA";"2927408";"SALVADOR";"***.170.***-**";"99823451230";"PATRICIA GOMES";"1210,00"
"202606";"202511";"SC";"4205407";"FLORIANOPOLIS";"***.375.***-**";"46454455835";"SANDRA REGINA SOARES";"700,00"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.931.***-**";"38141528205";"ANTONIO FERREIRA";"1210,00"
"202606";"202511";"AM";"1302603";"MANAUS";"***.184.***-**";"57920183982";"LUCIANA MARTINS";"650,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.098.***-**";"64213889121";"ANTONIO FERREIRA";"950,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.405.***-**";"25737347755";"MARIA DE FATIMA ROCHA";"700,00"
"202606";"202511";"GO";"5201108";"ANAPOLIS";"***.280.***-**";"31390765376";"MARCOS VINICIUS LOPES";"800,00"
"202606";"202511";"AL";"2700300";"ARAPIRACA";"***.415.***-**";"14137154601";"JULIANA ALVES COSTA";"950,00"
"202606";"202511";"RJ";"3304904";"SAO GONCALO";"***.226.***-**";"65479421449";"CARLOS EDUARDO SANTANA";"750,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.323.***-**";"30912268184";"CAMILA FREITAS";"650,00"
"202606";"202511";"PA";"1504208";"MARABA";"***.450.***-**";"80441931127";"PAULO HENRIQUE MENDES";"650,00"
"202606";"202511";"PE";"2604106";"CARUARU";"***.717.***-**";"86675082699";"CARLOS EDUARDO SANTANA";"600,00"
"202606";"202511";"PE";"2607901";"JABOATAO DOS GUARARAPES";"***.226.***-**";"18526213487";"SANDRA REGINA SOARES";"900,00"
"202606";"202511";"RJ";"3303500";"NOVA IGUACU";"***.753.***-**";"25289616558";"LUCIANA MARTINS";"900,00"
"202606";"202511";"TO";"1709500";"GURUPI";"***.799.***-**";"16800755509";"JOAO PEDRO SOUZA";"650,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.162.***-**";"38824346714";"FRANCISCA PEREIRA LIMA";"950,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.036.***-**";"96368585212";"JOAO PEDRO SOUZA";"650,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.490.***-**";"25370424842";"TATIANA MOREIRA";"650,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.500.***-**";"66158203944";"GABRIELA MARTINS";"750,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.947.***-**";"21300688251";"PAULO HENRIQUE MENDES";"900,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.444.***-**";"16531973156";"TATIANA MOREIRA";"950,00"
"202606";"202511";"TO";"1702109";"ARAGUAINA";"***.869.***-**";"60430625350";"RENATO CARVALHO";"900,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.084.***-**";"45388330644";"JOAO PEDRO SOUZA";"1210,00"
"202606";"202511";"RR";"1400100";"BOA VISTA";"***.259.***-**";"81780648949";"TATIANA MOREIRA";"650,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.836.***-**";"18121881976";"CARLOS EDUARDO SANTANA";"650,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.067.***-**";"73444548500";"LUCAS GONCALVES";"750,00"
"202606";"202511";"MT";"5108402";"VARZEA GRANDE";"***.132.***-**";"42331026958";"JOSE CARLOS OLIVEIRA";"600,00"
"202606";"202511";"PE";"2607901";"JABOATAO DOS GUARARAPES";"***.811.***-**";"78793893736";"FERNANDO ALMEIDA";"950,00"
"202606";"202511";"SC";"4205407";"FLORIANOPOLIS";"***.333.***-**";"27812147013";"MARIA APARECIDA SANTOS";"950,00"
"202606";"202511";"RJ";"3304557";"RIO DE JANEIRO";"***.471.***-**";"50747565850";"MARIA APARECIDA SANTOS";"700,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.088.***-**";"40193023764";"LUCIANA MARTINS";"750,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.661.***-**";"55811261945";"PATRICIA GOMES";"700,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.739.***-**";"51652360356";"ANA CAROLINA SILVA";"950,00"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.930.***-**";"70977394236";"SANDRA REGINA SOARES";"650,00"
"202606";"202511";"MT";"5108402";"VARZEA GRANDE";"***.484.***-**";"30675532424";"SANDRA REGINA SOARES";"900,00"
"202606";"202511";"RN";"2403251";"PARNAMIRIM";"***.007.***-**";"24525892705";"BEATRIZ NASCIMENTO";"700,00"
"202606";"202511";"SP";"3509502";"CAMPINAS";"***.064.***-**";"10331010451";"FRANCISCA PEREIRA LIMA";"750,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.413.***-**";"25651735951";"SANDRA REGINA SOARES";"900,00"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.964.***-**";"72335896345";"CAMILA FREITAS";"900,00"
"202606";"202511";"AM";"1302603";"MANAUS";"***.451.***-**";"45823460192";"FRANCISCA PEREIRA LIMA";"750,00"
"202606";"202511";"MS";"5002704";"CAMPO GRANDE";"***.329.***-**";"28032361728";"MARCOS VINICIUS LOPES";"950,00"
"202606";"202511";"RS";"4305108";"CAXIAS DO SUL";"***.550.***-**";"43639008507";"DANIELA BARBOSA";"600,00"
"202606";"202511";"GO";"5201108";"ANAPOLIS";"***.951.***-**";"47801278949";"CARLOS EDUARDO SANTANA";"750,00"
"202606";"202511";"RO";"1100122";"JI-PARANA";"***.608.***-**";"14201918178";"DANIELA BARBOSA";"600,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.065.***-**";"48969107901";"CAMILA FREITAS";"700,00"
"202606";"202511";"RJ";"3304557";"RIO DE JANEIRO";"***.506.***-**";"10629613278";"JOAO PEDRO SOUZA";"600,00"
"202606";"202511";"PR";"4106902";"CURITIBA";"***.009.***-**";"99079574652";"LUCAS GONCALVES";"600,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.099.***-**";"13788235067";"CARLOS EDUARDO SANTANA";"1210,00"
"202606";"202511";"AC";"1200401";"RIO BRANCO";"***.928.***-**";"72592174711";"SANDRA REGINA SOARES";"700,00"
"202606";"202511";"GO";"5201108";"ANAPOLIS";"***.466.***-**";"49211653319";"MARIA APARECIDA SANTOS";"650,00"
"202606";"202511";"PR";"4113700";"LONDRINA";"***.981.***-**";"74509265990";"ANA CAROLINA SILVA";"1210,00"
"202606";"202511";"SE";"2804805";"NOSSA SENHORA DO SOCORRO";"***.522.***-**";"69461141782";"FERNANDO ALMEIDA";"700,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.442.***-**";"91257334196";"MARIA APARECIDA SANTOS";"650,00"
"202606";"202511";"PE";"2604106";"CARUARU";"***.677.***-**";"57888873587";"ANA CAROLINA SILVA";"600,00"
"202606";"202511";"BA";"2910800";"FEIRA DE SANTANA";"***.904.***-**";"22077041070";"PATRICIA GOMES";"750,00"
"202606";"202511";"MS";"5003702";"DOURADOS";"***.397.***-**";"23002251127";"JULIANA ALVES COSTA";"1210,00"
"202606";"202511";"MG";"3106200";"BELO HORIZONTE";"***.801.***-**";"79792757505";"LUCIANA MARTINS";"600,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.025.***-**";"26237514861";"ANA CAROLINA SILVA";"800,00"
"202606";"202511";"SP";"3547809";"SANTO ANDRE";"***.189.***-**";"32673095382";"GABRIELA MARTINS";"750,00"
"202606";"202511";"AC";"1200203";"CRUZEIRO DO SUL";"***.356.***-**";"70807165338";"FRANCISCA PEREIRA LIMA";"650,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.021.***-**";"93534543766";"LUCAS GONCALVES";"1210,00"
"202606";"202511";"TO";"1702109";"ARAGUAINA";"***.696.***-**";"55825713639";"SANDRA REGINA SOARES";"600,00"
"202606";"202511";"RR";"1400100";"BOA VISTA";"***.432.***-**";"35352251565";"ANTONIO FERREIRA";"600,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.578.***-**";"54318398668";"PATRICIA GOMES";"800,00"
"202606";"202511";"RO";"1100049";"CACOAL";"***.354.***-**";"33393074517";"MARIA DE FATIMA ROCHA";"1210,00"
"202606";"202511";"AL";"2704302";"MACEIO";"***.043.***-**";"46716810676";"ADRIANA RIBEIRO";"950,00"
"202606";"202511";"ES";"3205309";"VITORIA";"***.619.***-**";"77382179495";"LUCAS GONCALVES";"700,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.163.***-**";"89401128311";"CARLOS EDUARDO SANTANA";"600,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.335.***-**";"33858654408";"CARLOS EDUARDO SANTANA";"750,00"
"202606";"202511";"PI";"2207702";"PARNAIBA";"***.512.***-**";"36911192986";"RAFAEL RODRIGUES";"700,00"
"202606";"202511";"GO";"5208707";"GOIANIA";"***.332.***-**";"85740559620";"RENATO CARVALHO";"700,00"
"202606";"202511";"PE";"2611606";"RECIFE";"***.928.***-**";"47646286797";"TATIANA MOREIRA";"650,00"
"202606";"202511";"AL";"2704302";"MACEIO";"***.216.***-**";"48041809410";"JOAO PEDRO SOUZA";"600,00"
"202606";"202511";"PE";"2607901";"JABOATAO DOS GUARARAPES";"***.912.***-**";"35114871703";"CARLOS EDUARDO SANTANA";"700,00"
"202606";"202511";"RJ";"3303500";"NOVA IGUACU";"***.489.***-**";"44696111900";"TATIANA MOREIRA";"950,00"
"202606";"202511";"RS";"4314902";"PORTO ALEGRE";"***.133.***-**";"72285452697";"TATIANA MOREIRA";"700,00"
"202606";"202511";"AM";"1302603";"MANAUS";"***.288.***-**";"50435711252";"ANA CAROLINA SILVA";"1210,00"
"202606";"202511";"MA";"2103000";"IMPERATRIZ";"***.389.***-**";"73403733453";"TATIANA MOREIRA";"800,00"
"202606";"202511";"MS";"5002704";"CAMPO GRANDE";"***.891.***-**";"37125415233";"FERNANDO ALMEIDA";"950,00"
"202606";"202511";"MS";"5008305";"TRES LAGOAS";"***.224.***-**";"44976648504";"LUCIANA MARTINS";"600,00"
"202606";"202511";"MA";"2103000";"IMPERATRIZ";"***.620.***-**";"61028973650";"JULIANA ALVES COSTA";"800,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.331.***-**";"87516564022";"GABRIELA MARTINS";"900,00"
"202606";"202511";"ES";"3205002";"SERRA";"***.645.***-**";"40912293584";"BEATRIZ NASCIMENTO";"800,00"
"202606";"202511";"SC";"4209102";"JOINVILLE";"***.485.***-**";"32383480629";"ANTONIO FERREIRA";"800,00"
"202606";"202511";"MA";"2103307";"CAXIAS";"***.092.***-**";"67149435727";"ANA CAROLINA SILVA";"650,00"
"202606";"202511";"AL";"2702308";"PALMEIRA DOS INDIOS";"***.963.***-**";"79768570442";"PATRICIA GOMES";"700,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.407.***-**";"29139722426";"PATRICIA GOMES";"1210,00"
"202606";"202511";"RR";"1400100";"BOA VISTA";"***.171.***-**";"80031764235";"RENATO CARVALHO";"700,00"
"202606";"202511";"PA";"1500800";"ANANINDEUA";"***.778.***-**";"82401261262";"PAULO HENRIQUE MENDES";"950,00"
"202606";"202511";"RR";"1400472";"RORAINOPOLIS";"***.668.***-**";"37177965501";"MARCOS VINICIUS LOPES";"750,00"
"202606";"202511";"RN";"2408003";"MOSSORO";"***.025.***-**";"13601556166";"SANDRA REGINA SOARES";"950,00"
"202606";"202511";"PB";"2504009";"CAMPINA GRANDE";"***.112.***-**";"99938559371";"PAULO HENRIQUE MENDES";"900,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.735.***-**";"28103977166";"GABRIELA MARTINS";"900,00"
"202606";"202511";"MT";"5107602";"RONDONOPOLIS";"***.334.***-**";"42723766703";"MARCOS VINICIUS LOPES";"1210,00"
"202606";"202511";"GO";"5218805";"RIO VERDE";"***.594.***-**";"34270098178";"BEATRIZ NASCIMENTO";"950,00"
"202606";"202511";"PR";"4104808";"CASCAVEL";"***.718.***-**";"17242272467";"RENATO CARVALHO";"950,00"
"202606";"202511";"TO";"1721000";"PALMAS";"***.358.***-**";"78284793690";"DANIELA BARBOSA";"1210,00"
"202606";"202511";"PA";"1501402";"BELEM";"***.170.***-**";"40309269503";"PAULO HENRIQUE MENDES";"900,00"
"202606";"202511";"TO";"1709500";"GURUPI";"***.379.***-**";"72803568943";"BEATRIZ NASCIMENTO";"900,00"
"202606";"202511";"MS";"5002704";"CAMPO GRANDE";"***.600.***-**";"94799447356";"BEATRIZ NASCIMENTO";"950,00"
"202606";"202511";"AM";"1301902";"ITACOATIARA";"***.589.***-**";"28106228416";"GABRIELA MARTINS";"800,00"
